populacao,municipio,cod_mun,ano
179755,Linhares,3203205,2021
15653,Mantenópolis,3203304,2021
39259,Marataízes,3203320,2021
17141,Marechal Floriano,3203346,2021
13091,Marilândia,3203353,2021
26079,Mimoso do Sul,3203403,2021
18954,Montanha,3203502,2021
5468,Mucurici,3203601,2021
17176,Muniz Freire,3203700,2021
15602,Muqui,3203809,2021
50751,Nova Venécia,3203908,2021
23426,Pancas,3204005,2021
26575,Pedro Canário,3204054,2021
27601,Pinheiros,3204104,2021
22388,Piúma,3204203,2021
8016,Ponto Belo,3204252,2021
11741,Presidente Kennedy,3204302,2021
19398,Rio Bananal,3204351,2021
11630,Rio Novo do Sul,3204401,2021
12171,Santa Leopoldina,3204500,2021
41588,Santa Maria de Jetibá,3204559,2021
23853,Santa Teresa,3204609,2021
8735,São Domingos do Norte,3204658,2021
39085,São Gabriel da Palha,3204708,2021
10536,São José do Calçado,3204807,2021
134629,São Mateus,3204906,2021
12602,São Roque do Canaã,3204955,2021
536765,Serra,3205002,2021
31278,Sooretama,3205010,2021
21778,Vargem Alta,3205036,2021
26204,Venda Nova do Imigrante,3205069,2021
80735,Viana,3205101,2021
9280,Vila Pavão,3205150,2021
14065,Vila Valério,3205176,2021
508655,Vila Velha,3205200,2021
369534,Vitória,3205309,2021
210171,Angra dos Reis,3300100,2021
12036,Aperibé,3300159,2021
136109,Araruama,3300209,2021
12763,Areal,3300225,2021
35060,Armação dos Búzios,3300233,2021
30827,Arraial do Cabo,3300258,2021
101139,Barra do Piraí,3300308,2021
185237,Barra Mansa,3300407,2021
515239,Belford Roxo,3300456,2021
27779,Bom Jardim,3300506,2021
37306,Bom Jesus do Itabapoana,3300605,2021
234077,Cabo Frio,3300704,2021
59652,Cachoeiras de Macacu,3300803,2021
15521,Cambuci,3300902,2021
16859,Carapebus,3300936,2021
8590,Comendador Levy Gasparian,3300951,2021
514643,Campos dos Goytacazes,3301009,2021
20163,Cantagalo,3301108,2021
12818,Cardoso Moreira,3301157,2021
19161,Carmo,3301207,2021
45864,Casimiro de Abreu,3301306,2021
23561,Conceição de Macabu,3301405,2021
22152,Cordeiro,3301504,2021
11563,Duas Barras,3301603,2021
929449,Duque de Caxias,3301702,2021
14138,Engenheiro Paulo de Frontin,3301801,2021
62225,Guapimirim,3301850,2021
29344,Iguaba Grande,3301876,2021
244416,Itaboraí,3301900,2021
136547,Itaguaí,3302007,2021
15387,Italva,3302056,2021
23211,Itaocara,3302106,2021
104354,Itaperuna,3302205,2021
32312,Itatiaia,3302254,2021
106296,Japeri,3302270,2021
7298,Laje do Muriaé,3302304,2021
266136,Macaé,3302403,2021
5646,Macuco,3302452,2021
247741,Magé,3302502,2021
45941,Mangaratiba,3302601,2021
167668,Maricá,3302700,2021
18681,Mendes,3302809,2021
177016,Mesquita,3302858,2021
25622,Miguel Pereira,3302908,2021
27134,Miracema,3303005,2021
15305,Natividade,3303104,2021
162893,Nilópolis,3303203,2021
516981,Niterói,3303302,2021
191664,Nova Friburgo,3303401,2021
825388,Nova Iguaçu,3303500,2021
53093,Paracambi,3303609,2021
44741,Paraíba do Sul,3303708,2021
44175,Paraty,3303807,2021
27942,Paty do Alferes,3303856,2021
307144,Petrópolis,3303906,2021
25563,Pinheiral,3303955,2021
29802,Piraí,3304003,2021
19068,Porciúncula,3304102,2021
20254,Porto Real,3304110,2021
14562,Quatis,3304128,2021
152311,Queimados,3304144,2021
25535,Quissamã,3304151,2021
133244,Resende,3304201,2021
60930,Rio Bonito,3304300,2021
18677,Rio Claro,3304409,2021
9401,Rio das Flores,3304508,2021
159529,Rio das Ostras,3304524,2021
6775561,Rio de Janeiro,3304557,2021
10380,Santa Maria Madalena,3304607,2021
42705,Santo Antônio de Pádua,3304706,2021
42214,São Francisco de Itabapoana,3304755,2021
38749,São Fidélis,3304805,2021
1098357,São Gonçalo,3304904,2021
36731,São João da Barra,3305000,2021
473385,São João de Meriti,3305109,2021
7240,São José de Ubá,3305133,2021
22032,São José do Vale do Rio Preto,3305158,2021
107556,São Pedro da Aldeia,3305208,2021
9416,São Sebastião do Alto,3305307,2021
18270,Sapucaia,3305406,2021
91938,Saquarema,3305505,2021
83841,Seropédica,3305554,2021
21775,Silva Jardim,3305604,2021
15709,Sumidouro,3305703,2021
34898,Tanguá,3305752,2021
185820,Teresópolis,3305802,2021
10653,Trajano de Moraes,3305901,2021
82468,Três Rios,3306008,2021
77202,Valença,3306107,2021
11208,Varre,3306156,2021
37262,Vassouras,3306206,2021
274925,Volta Redonda,3306305,2021
35153,Adamantina,3500105,2021
3545,Adolfo,3500204,2021
36981,Aguaí,3500303,2021
8262,Águas da Prata,3500402,2021
18908,Águas de Lindóia,3500501,2021
6142,Águas de Santa Bárbara,3500550,2021
3588,Águas de São Pedro,3500600,2021
37582,Agudos,3500709,2021
6231,Alambari,3500758,2021
4201,Alfredo Marcondes,3500808,2021
4211,Altair,3500907,2021
16221,Altinópolis,3501004,2021
4078,Alto Alegre,3501103,2021
18903,Alumínio,3501152,2021
3616,Álvares Florence,3501202,2021
25078,Álvares Machado,3501301,2021
5320,Álvaro de Carvalho,3501400,2021
3251,Alvinlândia,3501509,2021
244370,Americana,3501608,2021
41545,Américo Brasiliense,3501707,2021
5993,Américo de Campos,3501806,2021
73145,Amparo,3501905,2021
5115,Analândia,3502002,2021
57245,Andradina,3502101,2021
25724,Angatuba,3502200,2021
6911,Anhembi,3502309,2021
4172,Anhumas,3502408,2021
36211,Aparecida,3502507,2021
4122,Aparecida d'Oeste,3502606,2021
24081,Apiaí,3502705,2021
23343,Araçariguama,3502754,2021
199210,Araçatuba,3502804,2021
35389,Araçoiaba da Serra,3502903,2021
5689,Aramina,3503000,2021
6373,Arandu,3503109,2021
2452,Arapeí,3503158,2021
240542,Araraquara,3503208,2021
136739,Araras,3503307,2021
1755,Arco,3503356,2021
8665,Arealva,3503406,2021
3906,Areias,3503505,2021
11186,Areiópolis,3503604,2021
9851,Ariranha,3503703,2021
56247,Artur Nogueira,3503802,2021
92453,Arujá,3503901,2021
1815,Aspásia,3503950,2021
105768,Assis,3504008,2021
145378,Atibaia,3504107,2021
15316,Auriflama,3504206,2021
5467,Avaí,3504305,2021
14063,Avanhandava,3504404,2021
91792,Avaré,3504503,2021
18013,Bady Bassitt,3504602,2021
6127,Balbinos,3504701,2021
9209,Bálsamo,3504800,2021
11039,Bananal,3504909,2021
3525,Barão de Antonina,3505005,2021
7532,Barbosa,3505104,2021
35844,Bariri,3505203,2021
36125,Barra Bonita,3505302,2021
5794,Barra do Chapéu,3505351,2021
7606,Barra do Turvo,3505401,2021
123546,Barretos,3505500,2021
33537,Barrinha,3505609,2021
279704,Barueri,3505708,2021
20952,Bastos,3505807,2021
63438,Batatais,3505906,2021
381706,Bauru,3506003,2021
77612,Bebedouro,3506102,2021
3028,Bento de Abreu,3506201,2021
11168,Bernardino de Campos,3506300,2021
66154,Bertioga,3506359,2021
8197,Bilac,3506409,2021
126094,Birigui,3506508,2021
33265,Biritiba Mirim,3506607,2021
15111,Boa Esperança do Sul,3506706,2021
12571,Bocaina,3506805,2021
12107,Bofete,3506904,2021
63310,Boituva,3507001,2021
26506,Bom Jesus dos Perdões,3507100,2021
4013,Bom Sucesso de Itararé,3507159,2021
839,Borá,3507209,2021
4913,Boracéia,3507308,2021
16278,Borborema,3507407,2021
2713,Borebi,3507456,2021
149718,Botucatu,3507506,2021
172346,Bragança Paulista,3507605,2021
5795,Braúna,3507704,2021
2911,Brejo Alegre,3507753,2021
25605,Brodowski,3507803,2021
24862,Brotas,3507902,2021
20050,Buri,3508009,2021
17414,Buritama,3508108,2021
4547,Buritizal,3508207,2021
4222,Cabrália Paulista,3508306,2021
51130,Cabreúva,3508405,2021
95752,Caçapava,3508504,2021
33827,Cachoeira Paulista,3508603,2021
19031,Caconde,3508702,2021
17917,Cafelândia,3508801,2021
4195,Caiabu,3508900,2021
104044,Caieiras,3509007,2021
6017,Caiuá,3509106,2021
79034,Cajamar,3509205,2021
28441,Cajati,3509254,2021
10649,Cajobi,3509304,2021
26613,Cajuru,3509403,2021
6088,Campina do Monte Alegre,3509452,2021
1223237,Campinas,3509502,2021
86407,Campo Limpo Paulista,3509601,2021
52713,Campos do Jordão,3509700,2021
5028,Campos Novos Paulista,3509809,2021
12542,Cananéia,3509908,2021
5268,Canas,3509957,2021
31410,Cândido Mota,3510005,2021
2805,Cândido Rodrigues,3510104,2021
5365,Canitar,3510153,2021
47098,Capão Bonito,3510203,2021
21257,Capela do Alto,3510302,2021
56973,Capivari,3510401,2021
125194,Caraguatatuba,3510500,2021
405375,Carapicuíba,3510609,2021
12371,Cardoso,3510708,2021
30655,Casa Branca,3510807,2021
2488,Cássia dos Coqueiros,3510906,2021
21521,Castilho,3511003,2021
123114,Catanduva,3511102,2021
7905,Catiguá,3511201,2021
9452,Cedral,3511300,2021
20391,Cerqueira César,3511409,2021
50631,Cerquilho,3511508,2021
18595,Cesário Lange,3511607,2021
17539,Charqueada,3511706,2021
8894,Clementina,3511904,2021
18601,Colina,3512001,2021
6223,Colômbia,3512100,2021
28491,Conchal,3512209,2021
18138,Conchas,3512308,2021
25116,Cordeirópolis,3512407,2021
6197,Coroados,3512506,2021
4591,Coronel Macedo,3512605,2021
4072,Corumbataí,3512704,2021
74662,Cosmópolis,3512803,2021
7289,Cosmorama,3512902,2021
257882,Cotia,3513009,2021
35858,Cravinhos,3513108,2021
8803,Cristais Paulista,3513207,2021
2021,Cruzália,3513306,2021
82895,Cruzeiro,3513405,2021
132521,Cubatão,3513504,2021
21373,Cunha,3513603,2021
34097,Descalvado,3513702,2021
429550,Diadema,3513801,2021
1805,Dirce Reis,3513850,2021
11027,Divinolândia,3513900,2021
9088,Dobrada,3514007,2021
27704,Dois Córregos,3514106,2021
2108,Dolcinópolis,3514205,2021
8883,Dourado,3514304,2021
47287,Dracena,3514403,2021
12421,Duartina,3514502,2021
10174,Dumont,3514601,2021
6026,Echaporã,3514700,2021
15592,Eldorado,3514809,2021
18095,Elias Fausto,3514908,2021
3742,Elisiário,3514924,2021
2446,Embaúba,3514957,2021
279264,Embu das Artes,3515004,2021
70402,Embu,3515103,2021
3238,Emilianópolis,3515129,2021
21712,Engenheiro Coelho,3515152,2021
44607,Espírito Santo do Pinhal,3515186,2021
4926,Espírito Santo do Turvo,3515194,2021
8420,Estrela d'Oeste,3515202,2021
2774,Estrela do Norte,3515301,2021
9280,Euclides da Cunha Paulista,3515350,2021
16102,Fartura,3515400,2021
69680,Fernandópolis,3515509,2021
5805,Fernando Prestes,3515608,2021
1739,Fernão,3515657,2021
198661,Ferraz de Vasconcelos,3515707,2021
1397,Flora Rica,3515806,2021
2884,Floreal,3515905,2021
14936,Flórida Paulista,3516002,2021
2631,Florínea,3516101,2021
358539,Franca,3516200,2021
179372,Francisco Morato,3516309,2021
158438,Franco da Rocha,3516408,2021
2776,Gabriel Monteiro,3516507,2021
6419,Gália,3516606,2021
44429,Garça,3516705,2021
4911,Gastão Vidigal,3516804,2021
4841,Gavião Peixoto,3516853,2021
10855,General Salgado,3516903,2021
11485,Getulina,3517000,2021
4842,Glicério,3517109,2021
12416,Guaiçara,3517208,2021
5806,Guaimbê,3517307,2021
41283,Guaíra,3517406,2021
22087,Guapiaçu,3517505,2021
16896,Guapiara,3517604,2021
21394,Guará,3517703,2021
8258,Guaraçaí,3517802,2021
11382,Guaraci,3517901,2021
1996,Guarani d'Oeste,3518008,2021
6685,Guarantã,3518107,2021
33257,Guararapes,3518206,2021
30465,Guararema,3518305,2021
123192,Guaratinguetá,3518404,2021
19244,Guareí,3518503,2021
40857,Guariba,3518602,2021
324977,Guarujá,3518701,2021
1404694,Guarulhos,3518800,2021
7760,Guatapará,3518859,2021
5346,Guzolândia,3518909,2021
9649,Herculândia,3519006,2021
15605,Holambra,3519055,2021
237570,Hortolândia,3519071,2021
12002,Iacanga,3519105,2021
6269,Iacri,3519204,2021
9786,Iaras,3519253,2021
35830,Ibaté,3519303,2021
12639,Ibirá,3519402,2021
7926,Ibirarema,3519501,2021
61150,Ibitinga,3519600,2021
80062,Ibiúna,3519709,2021
8363,Icém,3519808,2021
8228,Iepê,3519907,2021
24821,Igaraçu do Tietê,3520004,2021
30791,Igarapava,3520103,2021
9631,Igaratá,3520202,2021
31117,Iguape,3520301,2021
36194,Ilhabela,3520400,2021
11552,Ilha Comprida,3520426,2021
26886,Ilha Solteira,3520442,2021
260690,Indaiatuba,3520509,2021
4873,Indiana,3520608,2021
3876,Indiaporã,3520707,2021
4045,Inúbia Paulista,3520806,2021
15165,Ipaussu,3520905,2021
38771,Iperó,3521002,2021
7824,Ipeúna,3521101,2021
5557,Ipiguá,3521150,2021
4180,Iporanga,3521200,2021
16794,Ipuã,3521309,2021
24982,Iracemápolis,3521408,2021
8101,Irapuã,3521507,2021
8356,Irapuru,3521606,2021
17405,Itaberá,3521705,2021
27632,Itaí,3521804,2021
15331,Itajobi,3521903,2021
3937,Itaju,3522000,2021
104351,Itanhaém,3522109,2021
3332,Itaoca,3522158,2021
179574,Itapecerica da Serra,3522208,2021
167106,Itapetininga,3522307,2021
95241,Itapeva,3522406,2021
244131,Itapevi,3522505,2021
75683,Itapira,3522604,2021
4294,Itapirapuã Paulista,3522653,2021
43536,Itápolis,3522703,2021
15197,Itaporanga,3522802,2021
14297,Itapuí,3522901,2021
4994,Itapura,3523008,2021
379082,Itaquaquecetuba,3523107,2021
50778,Itararé,3523206,2021
17754,Itariri,3523305,2021
124254,Itatiba,3523404,2021
21139,Itatinga,3523503,2021
18610,Itirapina,3523602,2021
6587,Itirapuã,3523701,2021
7862,Itobi,3523800,2021
177150,Itu,3523909,2021
64330,Itupeva,3524006,2021
42259,Ituverava,3524105,2021
6963,Jaborandi,3524204,2021
78029,Jaboticabal,3524303,2021
237119,Jacareí,3524402,2021
7322,Jaci,3524501,2021
17911,Jacupiranga,3524600,2021
59921,Jaguariúna,3524709,2021
49291,Jales,3524808,2021
6828,Jambeiro,3524907,2021
127734,Jandira,3525003,2021
45544,Jardinópolis,3525102,2021
31173,Jarinu,3525201,2021
153463,Jaú,3525300,2021
3143,Jeriquara,3525409,2021
13453,Joanópolis,3525508,2021
4577,João Ramalho,3525607,2021
37707,José Bonifácio,3525706,2021
4824,Júlio Mesquita,3525805,2021
3467,Jumirim,3525854,2021
426935,Jundiaí,3525904,2021
20978,Junqueirópolis,3526001,2021
18627,Juquiá,3526100,2021
31844,Juquitiba,3526209,2021
4882,Lagoinha,3526308,2021
29047,Laranjal Paulista,3526407,2021
12581,Lavínia,3526506,2021
7361,Lavrinhas,3526605,2021
105273,Leme,3526704,2021
69533,Lençóis Paulista,3526803,2021
310783,Limeira,3526902,2021
8201,Lindóia,3527009,2021
78978,Lins,3527108,2021
89532,Lorena,3527207,2021
2311,Lourdes,3527256,2021
51007,Louveira,3527306,2021
22022,Lucélia,3527405,2021
2412,Lucianópolis,3527504,2021
15628,Luís Antônio,3527603,2021
5918,Luiziânia,3527702,2021
4608,Lupércio,3527801,2021
2623,Lutécia,3527900,2021
17263,Macatuba,3528007,2021
8174,Macaubal,3528106,2021
3686,Macedônia,3528205,2021
3086,Magda,3528304,2021
47723,Mairinque,3528403,2021
103645,Mairiporã,3528502,2021
9972,Manduri,3528601,2021
6039,Marabá Paulista,3528700,2021
14069,Maracaí,3528809,2021
3097,Marapoama,3528858,2021
4098,Mariápolis,3528908,2021
242249,Marília,3529005,2021
2101,Marinópolis,3529104,2021
26791,Martinópolis,3529203,2021
84069,Matão,3529302,2021
481725,Mauá,3529401,2021
5638,Mendonça,3529500,2021
3813,Meridiano,3529609,2021
1903,Mesópolis,3529658,2021
22480,Miguelópolis,3529708,2021
13023,Mineiros do Tietê,3529807,2021
19511,Miracatu,3529906,2021
3125,Mira Estrela,3530003,2021
29844,Mirandópolis,3530102,2021
18415,Mirante do Paranapanema,3530201,2021
60768,Mirassol,3530300,2021
4966,Mirassolândia,3530409,2021
69072,Mococa,3530508,2021
455587,Mogi das Cruzes,3530607,2021
154146,Mogi Guaçu,3530706,2021
94098,Mogi Mirim,3530805,2021
3523,Mombuca,3530904,2021
2274,Monções,3531001,2021
58567,Mongaguá,3531100,2021
8181,Monte Alegre do Sul,3531209,2021
51039,Monte Alto,3531308,2021
25651,Monte Aprazível,3531407,2021
18928,Monte Azul Paulista,3531506,2021
4166,Monte Castelo,3531605,2021
4739,Monteiro Lobato,3531704,2021
61707,Monte Mor,3531803,2021
33598,Morro Agudo,3531902,2021
13936,Morungaba,3532009,2021
4831,Motuca,3532058,2021
4525,Murutinga do Sul,3532108,2021
3215,Nantes,3532157,2021
4950,Narandiba,3532207,2021
6624,Natividade da Serra,3532306,2021
18866,Nazaré Paulista,3532405,2021
8917,Neves Paulista,3532504,2021
11575,Nhandeara,3532603,2021
5381,Nipoã,3532702,2021
7161,Nova Aliança,3532801,2021
9962,Nova Campina,3532827,2021
1824,Nova Canaã Paulista,3532843,2021
1290,Nova Castilho,3532868,2021
11519,Nova Europa,3532900,2021
21871,Nova Granada,3533007,2021
2333,Nova Guataporanga,3533106,2021
4135,Nova Independência,3533205,2021
6057,Novais,3533254,2021
4217,Nova Luzitânia,3533304,2021
61716,Nova Odessa,3533403,2021
41765,Novo Horizonte,3533502,2021
7522,Nuporanga,3533601,2021
4294,Ocauçu,3533700,2021
2447,Óleo,3533809,2021
55477,Olímpia,3533908,2021
4462,Onda Verde,3534005,2021
6569,Oriente,3534104,2021
7318,Orindiúva,3534203,2021
44682,Orlândia,3534302,2021
701428,Osasco,3534401,2021
2603,Oscar Bressane,3534500,2021
33118,Osvaldo Cruz,3534609,2021
115139,Ourinhos,3534708,2021
10712,Ouroeste,3534757,2021
8676,Ouro Verde,3534807,2021
14326,Pacaembu,3534906,2021
13285,Palestina,3535002,2021
13691,Palmares Paulista,3535101,2021
9173,Palmeira d'Oeste,3535200,2021
22322,Palmital,3535309,2021
15944,Panorama,3535408,2021
46180,Paraguaçu Paulista,3535507,2021
18302,Paraibuna,3535606,2021
6536,Paraíso,3535705,2021
20588,Paranapanema,3535804,2021
4112,Paranapuã,3535903,2021
10934,Parapuã,3536000,2021
6579,Pardinho,3536109,2021
19797,Pariquera,3536208,2021
2177,Parisi,3536257,2021
14941,Patrocínio Paulista,3536307,2021
7540,Paulicéia,3536406,2021
114508,Paulínia,3536505,2021
1835,Paulistânia,3536570,2021
8973,Paulo de Faria,3536604,2021
47523,Pederneiras,3536703,2021
6127,Pedra Bela,3536802,2021
2468,Pedranópolis,3536901,2021
16876,Pedregulho,3537008,2021
48992,Pedreira,3537107,2021
3109,Pedrinhas Paulista,3537156,2021
11507,Pedro de Toledo,3537206,2021
64098,Penápolis,3537305,2021
25685,Pereira Barreto,3537404,2021
8875,Pereiras,3537503,2021
69697,Peruíbe,3537602,2021
6093,Piacatu,3537701,2021
55731,Piedade,3537800,2021
29612,Pilar do Sul,3537909,2021
171885,Pindamonhangaba,3538006,2021
17378,Pindorama,3538105,2021
15564,Pinhalzinho,3538204,2021
3706,Piquerobi,3538303,2021
13495,Piquete,3538501,2021
27617,Piracaia,3538600,2021
410275,Piracicaba,3538709,2021
29930,Piraju,3538808,2021
25939,Pirajuí,3538907,2021
11524,Pirangi,3539004,2021
19453,Pirapora do Bom Jesus,3539103,2021
27974,Pirapozinho,3539202,2021
77330,Pirassununga,3539301,2021
13890,Piratininga,3539400,2021
40430,Pitangueiras,3539509,2021
5370,Planalto,3539608,2021
3606,Platina,3539707,2021
119221,Poá,3539806,2021
6166,Poloni,3539905,2021
22326,Pompéia,3540002,2021
3385,Pongaí,3540101,2021
51717,Pontal,3540200,2021
4719,Pontalinda,3540259,2021
2576,Pontes Gestal,3540309,2021
4136,Populina,3540408,2021
10205,Porangaba,3540507,2021
53698,Porto Feliz,3540606,2021
56848,Porto Ferreira,3540705,2021
25603,Potim,3540754,2021
17668,Potirendaba,3540804,2021
4327,Pracinha,3540853,2021
22239,Pradópolis,3540903,2021
336454,Praia Grande,3541000,2021
5371,Pratânia,3541059,2021
4067,Presidente Alves,3541109,2021
12943,Presidente Bernardes,3541208,2021
44572,Presidente Epitácio,3541307,2021
231953,Presidente Prudente,3541406,2021
39648,Presidente Venceslau,3541505,2021
41211,Promissão,3541604,2021
3902,Quadra,3541653,2021
14309,Quatá,3541703,2021
3513,Queiroz,3541802,2021
13788,Queluz,3541901,2021
6736,Quintana,3542008,2021
9126,Rafard,3542107,2021
29743,Rancharia,3542206,2021
3827,Redenção da Serra,3542305,2021
20523,Regente Feijó,3542404,2021
10047,Reginópolis,3542503,2021
56463,Registro,3542602,2021
7762,Restinga,3542701,2021
3320,Ribeira,3542800,2021
13376,Ribeirão Bonito,3542909,2021
15984,Ribeirão Branco,3543006,2021
4786,Ribeirão Corrente,3543105,2021
4537,Ribeirão do Sul,3543204,2021
2222,Ribeirão dos Índios,3543238,2021
7686,Ribeirão Grande,3543253,2021
125238,Ribeirão Pires,3543303,2021
720116,Ribeirão Preto,3543402,2021
5364,Riversul,3543501,2021
3651,Rifaina,3543600,2021
10824,Rincão,3543709,2021
9940,Rinópolis,3543808,2021
209548,Rio Claro,3543907,2021
36233,Rio das Pedras,3544004,2021
52009,Rio Grande da Serra,3544103,2021
12856,Riolândia,3544202,2021
15929,Rosana,3544251,2021
10888,Roseira,3544301,2021
3195,Rubiácea,3544400,2021
3191,Rubinéia,3544509,2021
5638,Sabino,3544608,2021
2427,Sagres,3544707,2021
6481,Sales,3544806,2021
12103,Sales Oliveira,3544905,2021
17363,Salesópolis,3545001,2021
5372,Salmourão,3545100,2021
8498,Saltinho,3545159,2021
120779,Salto,3545209,2021
46285,Salto de Pirapora,3545308,2021
9396,Salto Grande,3545407,2021
4405,Sandovalina,3545506,2021
15639,Santa Adélia,3545605,2021
6036,Santa Albertina,3545704,2021
195278,Santa Bárbara d'Oeste,3545803,2021
14925,Santa Branca,3546009,2021
2111,Santa Clara d'Oeste,3546108,2021
4584,Santa Cruz da Conceição,3546207,2021
2166,Santa Cruz da Esperança,3546256,2021
35102,Santa Cruz das Palmeiras,3546306,2021
48207,Santa Cruz do Rio Pardo,3546405,2021
5577,Santa Ernestina,3546504,2021
32796,Santa Fé do Sul,3546603,2021
27850,Santa Gertrudes,3546702,2021
58529,Santa Isabel,3546801,2021
8889,Santa Lúcia,3546900,2021
6298,Santa Maria da Serra,3547007,2021
2947,Santa Mercedes,3547106,2021
1448,Santana da Ponte Pensa,3547205,2021
145073,Santana de Parnaíba,3547304,2021
2476,Santa Rita d'Oeste,3547403,2021
27641,Santa Rita do Passa Quatro,3547502,2021
26960,Santa Rosa de Viterbo,3547601,2021
1558,Santa Salete,3547650,2021
20855,Santo Anastácio,3547700,2021
723889,Santo André,3547809,2021
7024,Santo Antônio da Alegria,3547908,2021
23742,Santo Antônio de Posse,3548005,2021
8541,Santo Antônio do Aracanguá,3548054,2021
5926,Santo Antônio do Jardim,3548104,2021
6843,Santo Antônio do Pinhal,3548203,2021
3159,Santo Expedito,3548302,2021
4856,Santópolis do Aguapeí,3548401,2021
433991,Santos,3548500,2021
10907,São Bento do Sapucaí,3548609,2021
849874,São Bernardo do Campo,3548708,2021
162763,São Caetano do Sul,3548807,2021
256915,São Carlos,3548906,2021
2813,São Francisco,3549003,2021
92315,São João da Boa Vista,3549102,2021
2555,São João das Duas Pontes,3549201,2021
1942,São João de Iracema,3549250,2021
2095,São João do Pau d'Alho,3549300,2021
52737,São Joaquim da Barra,3549409,2021
8991,São José da Bela Vista,3549508,2021
4141,São José do Barreiro,3549607,2021
55298,São José do Rio Pardo,3549706,2021
469173,São José do Rio Preto,3549805,2021
737310,São José dos Campos,3549904,2021
16127,São Lourenço da Serra,3549953,2021
10693,São Luiz do Paraitinga,3550001,2021
41287,São Manuel,3550100,2021
33071,São Miguel Arcanjo,3550209,2021
12396372,São Paulo,3550308,2021
36298,São Pedro,3550407,2021
7724,São Pedro do Turvo,3550506,2021
93076,São Roque,3550605,2021
91637,São Sebastião,3550704,2021
12137,São Sebastião da Grama,3550803,2021
15446,São Simão,3550902,2021
370839,São Vicente,3551009,2021
10493,Sarapuí,3551108,2021
3623,Sarutaiá,3551207,2021
3595,Sebastianópolis do Sul,3551306,2021
15292,Serra Azul,3551405,2021
46166,Serrana,3551504,2021
29669,Serra Negra,3551603,2021
128432,Sertãozinho,3551702,2021
12731,Sete Barras,3551801,2021
17820,Severínia,3551900,2021
6375,Silveiras,3552007,2021
41690,Socorro,3552106,2021
695328,Sorocaba,3552205,2021
7738,Sud Mennucci,3552304,2021
289875,Sumaré,3552403,2021
303397,Suzano,3552502,2021
4063,Suzanápolis,3552551,2021
12561,Tabapuã,3552601,2021
16787,Tabatinga,3552700,2021
297528,Taboão da Serra,3552809,2021
6371,Taciba,3552908,2021
14415,Taguaí,3553005,2021
6346,Taiaçu,3553104,2021
5562,Taiúva,3553203,2021
23255,Tambaú,3553302,2021
26231,Tanabi,3553401,2021
7725,Tapiraí,3553500,2021
12940,Tapiratiba,3553609,2021
2815,Taquaral,3553658,2021
57547,Taquaritinga,3553708,2021
23292,Taquarituba,3553807,2021
5968,Taquarivaí,3553856,2021
7609,Tarabai,3553906,2021
15361,Tarumã,3553955,2021
124134,Tatuí,3554003,2021
320820,Taubaté,3554102,2021
4452,Tejupá,3554201,2021
23395,Teodoro Sampaio,3554300,2021
9502,Terra Roxa,3554409,2021
42946,Tietê,3554508,2021
2647,Timburi,3554607,2021
2432,Torre de Pedra,3554656,2021
10100,Torrinha,3554706,2021
1752,Trabiju,3554755,2021
48228,Tremembé,3554805,2021
5856,Três Fronteiras,3554904,2021
7058,Tuiuti,3554953,2021
65615,Tupã,3555000,2021
15670,Tupi Paulista,3555109,2021
2024,Turiúba,3555208,2021
1667,Turmalina,3555307,2021
6488,Ubarana,3555356,2021
92819,Ubatuba,3555406,2021
4828,Ubirajara,3555505,2021
10191,Uchoa,3555604,2021
1886,União Paulista,3555703,2021
9125,Urânia,3555802,2021
1142,Uru,3555901,2021
13965,Urupês,3556008,2021
13732,Valentim Gentil,3556107,2021
133169,Valinhos,3556206,2021
27154,Valparaíso,3556305,2021
10842,Vargem,3556354,2021
43368,Vargem Grande do Sul,3556404,2021
54315,Vargem Grande Paulista,3556453,2021
124269,Várzea Paulista,3556503,2021
10804,Vera Cruz,3556602,2021
81516,Vinhedo,3556701,2021
19133,Viradouro,3556800,2021
9163,Vista Alegre do Alto,3556909,2021
1852,Vitória Brasil,3556958,2021
124468,Votorantim,3557006,2021
96106,Votuporanga,3557105,2021
2784,Zacarias,3557154,2021
12418,Chavantes,3557204,2021
11507,Estiva Gerbi,3557303,2021
7360,Abatiá,4100103,2021
5797,Adrianópolis,4100202,2021
9567,Agudos do Sul,4100301,2021
121420,Almirante Tamandaré,4100400,2021
1429,Altamira do Paraná,4100459,2021
22293,Altônia,4100509,2021
14945,Alto Paraná,4100608,2021
9722,Alto Piquiri,4100707,2021
11598,Alvorada do Sul,4100806,2021
6405,Amaporã,4100905,2021
19466,Ampére,4101002,2021
2774,Anahy,4101051,2021
19823,Andirá,4101101,2021
2931,Ângulo,4101150,2021
18919,Antonina,4101200,2021
7421,Antônio Olinto,4101309,2021
137438,Apucarana,4101408,2021
126545,Arapongas,4101507,2021
28480,Arapoti,4101606,2021
2951,Arapuã,4101655,2021
14029,Araruna,4101705,2021
148522,Araucária,4101804,2021
2026,Ariranha do Ivaí,4101853,2021
14792,Assaí,4101903,2021
33306,Assis Chateaubriand,4102000,2021
26304,Astorga,4102109,2021
3871,Atalaia,4102208,2021
13238,Balsa Nova,4102307,2021
31061,Bandeirantes,4102406,2021
11287,Barbosa Ferraz,4102505,2021
10347,Barracão,4102604,2021
2781,Barra do Jacaré,4102703,2021
