pib,municipio,cod_mun,ano
48651,Logradouro,2508554,2021
223066,Lucena,2508604,2021
38604,Mãe d'Água,2508703,2021
79659,Malta,2508802,2021
805007,Mamanguape,2508901,2021
101428,Manaíra,2509008,2021
95670,Marcação,2509057,2021
241807,Mari,2509107,2021
81944,Marizópolis,2509156,2021
130381,Massaranduba,2509206,2021
240531,Mataraca,2509305,2021
54035,Matinhas,2509339,2021
31801,Mato Grosso,2509370,2021
61811,Maturéia,2509396,2021
164372,Mogeiro,2509404,2021
55245,Montadas,2509503,2021
48074,Monte Horebe,2509602,2021
635380,Monteiro,2509701,2021
98150,Mulungu,2509800,2021
95465,Natuba,2509909,2021
65965,Nazarezinho,2510006,2021
99606,Nova Floresta,2510105,2021
57802,Nova Olinda,2510204,2021
48983,Nova Palmeira,2510303,2021
61851,Olho d'Água,2510402,2021
43585,Olivedos,2510501,2021
38279,Ouro Velho,2510600,2021
21495,Parari,2510659,2021
28860,Passagem,2510709,2021
1993586,Patos,2510808,2021
157014,Paulista,2510907,2021
37463,Pedra Branca,2511004,2021
80075,Pedra Lavrada,2511103,2021
556476,Pedras de Fogo,2511202,2021
206302,Piancó,2511301,2021
213192,Picuí,2511400,2021
121700,Pilar,2511509,2021
95436,Pilões,2511608,2021
51216,Pilõezinhos,2511707,2021
95103,Pirpirituba,2511806,2021
430316,Pitimbu,2511905,2021
284640,Pocinhos,2512002,2021
40230,Poço Dantas,2512036,2021
46792,Poço de José de Moura,2512077,2021
465068,Pombal,2512101,2021
64688,Prata,2512200,2021
266345,Princesa Isabel,2512309,2021
137837,Puxinanã,2512408,2021
605759,Queimadas,2512507,2021
26746,Quixaba,2512606,2021
181360,Remígio,2512705,2021
57186,Pedro Régis,2512721,2021
36492,Riachão,2512747,2021
50101,Riachão do Bacamarte,2512754,2021
56187,Riachão do Poço,2512762,2021
30562,Riacho de Santo Antônio,2512788,2021
92585,Riacho dos Cavalos,2512804,2021
321971,Rio Tinto,2512903,2021
33444,Salgadinho,2513000,2021
128636,Salgado de São Félix,2513109,2021
65649,Santa Cecília,2513158,2021
62114,Santa Cruz,2513208,2021
62162,Santa Helena,2513307,2021
36756,Santa Inês,2513356,2021
372292,Santa Luzia,2513406,2021
51046,Santana de Mangueira,2513505,2021
67142,Santana dos Garrotes,2513604,2021
33004,Joca Claudino,2513653,2021
2616825,Santa Rita,2513703,2021
57191,Santa Teresinha,2513802,2021
29350,Santo André,2513851,2021
567017,São Bento,2513901,2021
55030,São Bentinho,2513927,2021
28699,São Domingos do Cariri,2513943,2021
36167,São Domingos,2513968,2021
39118,São Francisco,2513984,2021
55295,São João do Cariri,2514008,2021
40920,São João do Tigre,2514107,2021
71954,São José da Lagoa Tapada,2514206,2021
55614,São José de Caiana,2514305,2021
54850,São José de Espinharas,2514404,2021
86595,São José dos Ramos,2514453,2021
230383,São José de Piranhas,2514503,2021
34031,São José de Princesa,2514552,2021
32366,São José do Bonfim,2514602,2021
29091,São José do Brejo do Cruz,2514651,2021
125142,São José do Sabugi,2514701,2021
36927,São José dos Cordeiros,2514800,2021
82238,São Mamede,2514909,2021
82626,São Miguel de Taipu,2515005,2021
105791,São Sebastião de Lagoa de Roça,2515104,2021
40405,São Sebastião do Umbuzeiro,2515203,2021
675778,Sapé,2515302,2021
89888,São Vicente do Seridó,2515401,2021
147662,Serra Branca,2515500,2021
37034,Serra da Raiz,2515609,2021
33183,Serra Grande,2515708,2021
71218,Serra Redonda,2515807,2021
67690,Serraria,2515906,2021
54676,Sertãozinho,2515930,2021
112659,Sobrado,2515971,2021
353078,Solânea,2516003,2021
203480,Soledade,2516102,2021
38719,Sossêgo,2516151,2021
1318529,Sousa,2516201,2021
200877,Sumé,2516300,2021
91696,Tacima,2516409,2021
139192,Taperoá,2516508,2021
139900,Tavares,2516607,2021
169085,Teixeira,2516706,2021
34478,Tenório,2516755,2021
87468,Triunfo,2516805,2021
192520,Uiraúna,2516904,2021
91142,Umbuzeiro,2517001,2021
37561,Várzea,2517100,2021
52689,Vieirópolis,2517209,2021
26961,Zabelê,2517407,2021
1724258,Abreu e Lima,2600054,2021
541816,Afogados da Ingazeira,2600104,2021
209815,Afrânio,2600203,2021
352858,Agrestina,2600302,2021
259866,Água Preta,2600401,2021
401111,Águas Belas,2600500,2021
144945,Alagoinha,2600609,2021
413314,Aliança,2600708,2021
222589,Altinho,2600807,2021
294407,Amaraji,2600906,2021
142260,Angelim,2601003,2021
161884,Araçoiaba,2601052,2021
1272092,Araripina,2601102,2021
1215383,Arcoverde,2601201,2021
146943,Barra de Guabiraba,2601300,2021
503988,Barreiros,2601409,2021
99499,Belém de Maria,2601508,2021
366293,Belém do São Francisco,2601607,2021
2765036,Belo Jardim,2601706,2021
105307,Betânia,2601805,2021
962826,Bezerros,2601904,2021
317010,Bodocó,2602001,2021
643151,Bom Conselho,2602100,2021
366988,Bom Jardim,2602209,2021
539340,Bonito,2602308,2021
183679,Brejão,2602407,2021
83879,Brejinho,2602506,2021
461357,Brejo da Madre de Deus,2602605,2021
133152,Buenos Aires,2602704,2021
549015,Buíque,2602803,2021
13706389,Cabo de Santo Agostinho,2602902,2021
440863,Cabrobó,2603009,2021
254369,Cachoeirinha,2603108,2021
423727,Caetés,2603207,2021
115299,Calçado,2603306,2021
50300,Calumbi,2603405,2021
2229680,Camaragibe,2603454,2021
181161,Camocim de São Félix,2603504,2021
285369,Camutanga,2603603,2021
253171,Canhotinho,2603702,2021
244054,Capoeiras,2603801,2021
193546,Carnaíba,2603900,2021
83423,Carnaubeira da Penha,2603926,2021
1744915,Carpina,2604007,2021
8663525,Caruaru,2604106,2021
101521,Casinhas,2604155,2021
360566,Catende,2604205,2021
125401,Cedro,2604304,2021
168758,Chã de Alegria,2604403,2021
251193,Chã Grande,2604502,2021
250915,Condado,2604601,2021
192016,Correntes,2604700,2021
121502,Cortês,2604809,2021
109260,Cumaru,2604908,2021
283576,Cupira,2605004,2021
593880,Custódia,2605103,2021
246023,Dormentes,2605152,2021
1306431,Escada,2605202,2021
325117,Exu,2605301,2021
247550,Feira Nova,2605400,2021
229562,Fernando de Noronha,2605459,2021
132503,Ferreiros,2605509,2021
192902,Flores,2605608,2021
445213,Floresta,2605707,2021
131441,Frei Miguelinho,2605806,2021
274258,Gameleira,2605905,2021
3077112,Garanhuns,2606002,2021
554616,Glória do Goitá,2606101,2021
10662964,Goiana,2606200,2021
78432,Granito,2606309,2021
1359681,Gravatá,2606408,2021
195800,Iati,2606507,2021
330119,Ibimirim,2606606,2021
85527,Ibirajuba,2606705,2021
3471427,Igarassu,2606804,2021
112369,Iguaracy,2606903,2021
196880,Inajá,2607000,2021
50497,Ingazeira,2607109,2021
14929346,Ipojuca,2607208,2021
340374,Ipubi,2607307,2021
71286,Itacuruba,2607406,2021
283413,Itaíba,2607505,2021
299232,Ilha de Itamaracá,2607604,2021
522657,Itambé,2607653,2021
139873,Itapetim,2607703,2021
2383641,Itapissuma,2607752,2021
160857,Itaquitinga,2607802,2021
16133556,Jaboatão dos Guararapes,2607901,2021
111801,Jaqueira,2607950,2021
154862,Jataúba,2608008,2021
153793,Jatobá,2608057,2021
316644,João Alfredo,2608107,2021
181310,Joaquim Nabuco,2608206,2021
129270,Jucati,2608255,2021
214224,Jupi,2608305,2021
132840,Jurema,2608404,2021
300635,Lagoa do Carro,2608453,2021
482859,Lagoa de Itaenga,2608503,2021
139223,Lagoa do Ouro,2608602,2021
135443,Lagoa dos Gatos,2608701,2021
456844,Lagoa Grande,2608750,2021
585576,Lajedo,2608800,2021
838343,Limoeiro,2608909,2021
283578,Macaparana,2609006,2021
216295,Machados,2609105,2021
139153,Manari,2609154,2021
92490,Maraial,2609204,2021
163406,Mirandiba,2609303,2021
892506,Moreno,2609402,2021
688468,Nazaré da Mata,2609501,2021
5788250,Olinda,2609600,2021
398794,Orobó,2609709,2021
186448,Orocó,2609808,2021
780513,Ouricuri,2609907,2021
924146,Palmares,2610004,2021
79959,Palmeirina,2610103,2021
229556,Panelas,2610202,2021
285773,Paranatama,2610301,2021
213190,Parnamirim,2610400,2021
264547,Passira,2610509,2021
926328,Paudalho,2610608,2021
5591652,Paulista,2610707,2021
306398,Pedra,2610806,2021
869651,Pesqueira,2610905,2021
1675876,Petrolândia,2611002,2021
7994036,Petrolina,2611101,2021
102107,Poção,2611200,2021
532583,Pombos,2611309,2021
291696,Primavera,2611408,2021
192325,Quipapá,2611507,2021
67064,Quixaba,2611533,2021
54970305,Recife,2611606,2021
260563,Riacho das Almas,2611705,2021
576407,Ribeirão,2611804,2021
379871,Rio Formoso,2611903,2021
176225,Sairé,2612000,2021
80938,Salgadinho,2612109,2021
1002105,Salgueiro,2612208,2021
171051,Saloá,2612307,2021
248264,Sanharó,2612406,2021
133592,Santa Cruz,2612455,2021
113554,Santa Cruz da Baixa Verde,2612471,2021
1925734,Santa Cruz do Capibaribe,2612505,2021
111830,Santa Filomena,2612554,2021
564000,Santa Maria da Boa Vista,2612604,2021
122262,Santa Maria do Cambucá,2612703,2021
114824,Santa Terezinha,2612802,2021
117017,São Benedito do Sul,2612901,2021
1485706,São Bento do Una,2613008,2021
447679,São Caitano,2613107,2021
390211,São João,2613206,2021
185467,São Joaquim do Monte,2613305,2021
291007,São José da Coroa Grande,2613404,2021
341544,São José do Belmonte,2613503,2021
441117,São José do Egito,2613602,2021
1444200,São Lourenço da Mata,2613701,2021
209528,São Vicente Férrer,2613800,2021
1693347,Serra Talhada,2613909,2021
161153,Serrita,2614006,2021
367389,Sertânia,2614105,2021
722495,Sirinhaém,2614204,2021
90987,Moreilândia,2614303,2021
56661,Solidão,2614402,2021
915558,Surubim,2614501,2021
314903,Tabira,2614600,2021
149159,Tacaimbó,2614709,2021
251978,Tacaratu,2614808,2021
395834,Tamandaré,2614857,2021
334642,Taquaritinga do Norte,2615003,2021
75618,Terezinha,2615102,2021
95262,Terra Nova,2615201,2021
746607,Timbaúba,2615300,2021
764572,Toritama,2615409,2021
176619,Tracunhaém,2615508,2021
419024,Trindade,2615607,2021
157358,Triunfo,2615706,2021
227130,Tupanatinga,2615805,2021
89139,Tuparetama,2615904,2021
247349,Venturosa,2616001,2021
80931,Verdejante,2616100,2021
74060,Vertente do Lério,2616183,2021
194511,Vertentes,2616209,2021
519426,Vicência,2616308,2021
4551843,Vitória de Santo Antão,2616407,2021
141411,Xexéu,2616506,2021
202655,Água Branca,2700102,2021
250457,Anadia,2700201,2021
5915938,Arapiraca,2700300,2021
1500344,Atalaia,2700409,2021
262005,Barra de Santo Antônio,2700508,2021
238431,Barra de São Miguel,2700607,2021
229933,Batalha,2700706,2021
191318,Belém,2700805,2021
151387,Belo Monte,2700904,2021
506028,Boca da Mata,2701001,2021
775410,Branquinha,2701100,2021
140461,Cacimbinhas,2701209,2021
207869,Cajueiro,2701308,2021
87759,Campestre,2701357,2021
734648,Campo Alegre,2701407,2021
106114,Campo Grande,2701506,2021
166475,Canapi,2701605,2021
247981,Capela,2701704,2021
90775,Carneiros,2701803,2021
175471,Chã Preta,2701902,2021
211484,Coité do Nóia,2702009,2021
397369,Colônia Leopoldina,2702108,2021
96036,Coqueiro Seco,2702207,2021
1782442,Coruripe,2702306,2021
480702,Craíbas,2702355,2021
673800,Delmiro Gouveia,2702405,2021
105248,Dois Riachos,2702504,2021
154329,Estrela de Alagoas,2702553,2021
427545,Feira Grande,2702603,2021
164023,Feliz Deserto,2702702,2021
297765,Flexeiras,2702801,2021
549523,Girau do Ponciano,2702900,2021
196463,Ibateguara,2703007,2021
311914,Igaci,2703106,2021
571817,Igreja Nova,2703205,2021
174741,Inhapi,2703304,2021
74940,Jacaré dos Homens,2703403,2021
194514,Jacuípe,2703502,2021
251980,Japaratinga,2703601,2021
77882,Jaramataia,2703700,2021
381989,Jequiá da Praia,2703759,2021
520955,Joaquim Gomes,2703809,2021
54787,Jundiá,2703908,2021
550024,Junqueiro,2704005,2021
273016,Lagoa da Canoa,2704104,2021
685127,Limoeiro de Anadia,2704203,2021
27484016,Maceió,2704302,2021
283425,Major Isidoro,2704401,2021
1118831,Maragogi,2704500,2021
90740,Maravilha,2704609,2021
3409483,Marechal Deodoro,2704708,2021
187982,Maribondo,2704807,2021
50940,Mar Vermelho,2704906,2021
354594,Mata Grande,2705002,2021
385866,Matriz de Camaragibe,2705101,2021
221090,Messias,2705200,2021
74500,Minador do Negrão,2705309,2021
80981,Monteirópolis,2705408,2021
588108,Murici,2705507,2021
187226,Novo Lino,2705606,2021
271775,Olho d'Água das Flores,2705705,2021
92933,Olho d'Água do Casado,2705804,2021
69586,Olho d'Água Grande,2705903,2021
108843,Olivença,2706000,2021
110449,Ouro Branco,2706109,2021
45911,Palestina,2706208,2021
1181478,Palmeira dos Índios,2706307,2021
266596,Pão de Açúcar,2706406,2021
144982,Pariconha,2706422,2021
236804,Paripueira,2706448,2021
337319,Passo de Camaragibe,2706505,2021
109870,Paulo Jacinto,2706604,2021
983851,Penedo,2706703,2021
458381,Piaçabuçu,2706802,2021
676106,Pilar,2706901,2021
59434,Pindoba,2707008,2021
344018,Piranhas,2707107,2021
125601,Poço das Trincheiras,2707206,2021
412849,Porto Calvo,2707305,2021
333198,Porto de Pedras,2707404,2021
268867,Porto Real do Colégio,2707503,2021
189051,Quebrangulo,2707602,2021
1422909,Rio Largo,2707701,2021
204122,Roteiro,2707800,2021
277385,Santa Luzia do Norte,2707909,2021
646282,Santana do Ipanema,2708006,2021
1408563,Santana do Mundaú,2708105,2021
129322,São Brás,2708204,2021
587965,São José da Laje,2708303,2021
332789,São José da Tapera,2708402,2021
943656,São Luís do Quitunde,2708501,2021
1372933,São Miguel dos Campos,2708600,2021
243468,São Miguel dos Milagres,2708709,2021
858796,São Sebastião,2708808,2021
260967,Satuba,2708907,2021
121169,Senador Rui Palmeira,2708956,2021
92156,Tanque d'Arca,2709004,2021
510804,Taquarana,2709103,2021
1357674,Teotônio Vilela,2709152,2021
296950,Traipu,2709202,2021
1416031,União dos Palmares,2709301,2021
594121,Viçosa,2709400,2021
37967,Amparo do São Francisco,2800100,2021
287874,Aquidabã,2800209,2021
18405678,Aracaju,2800308,2021
140122,Arauá,2800407,2021
252263,Areia Branca,2800506,2021
2581592,Barra dos Coqueiros,2800605,2021
333080,Boquim,2800670,2021
95886,Brejo Grande,2800704,2021
237677,Campo do Brito,2801009,2021
84436,Canhoba,2801108,2021
2895222,Canindé de São Francisco,2801207,2021
385290,Capela,2801306,2021
379818,Carira,2801405,2021
422601,Carmópolis,2801504,2021
64293,Cedro de São João,2801603,2021
250777,Cristinápolis,2801702,2021
69489,Cumbe,2801900,2021
188619,Divina Pastora,2802007,2021
2126563,Estância,2802106,2021
114918,Feira Nova,2802205,2021
324741,Frei Paulo,2802304,2021
179511,Gararu,2802403,2021
43532,General Maynard,2802502,2021
100982,Graccho Cardoso,2802601,2021
101815,Ilha das Flores,2802700,2021
229670,Indiaroba,2802809,2021
2213275,Itabaiana,2802908,2021
535797,Itabaianinha,2803005,2021
81127,Itabi,2803104,2021
880245,Itaporanga d'Ajuda,2803203,2021
527939,Japaratuba,2803302,2021
210654,Japoatã,2803401,2021
1798319,Lagarto,2803500,2021
1162007,Laranjeiras,2803609,2021
89535,Macambira,2803708,2021
52760,Malhada dos Bois,2803807,2021
173218,Malhador,2803906,2021
448414,Maruim,2804003,2021
206468,Moita Bonita,2804102,2021
218953,Monte Alegre de Sergipe,2804201,2021
96660,Muribeca,2804300,2021
330966,Neópolis,2804409,2021
109900,Nossa Senhora Aparecida,2804458,2021
790790,Nossa Senhora da Glória,2804508,2021
415736,Nossa Senhora das Dores,2804607,2021
91165,Nossa Senhora de Lourdes,2804706,2021
3232698,Nossa Senhora do Socorro,2804805,2021
236643,Pacatuba,2804904,2021
48012,Pedra Mole,2805000,2021
98936,Pedrinhas,2805109,2021
91574,Pinhão,2805208,2021
137922,Pirambu,2805307,2021
416245,Poço Redondo,2805406,2021
322302,Poço Verde,2805505,2021
366553,Porto da Folha,2805604,2021
554299,Propriá,2805703,2021
328904,Riachão do Dantas,2805802,2021
222401,Riachuelo,2805901,2021
339443,Ribeirópolis,2806008,2021
468956,Rosário do Catete,2806107,2021
217519,Salgado,2806206,2021
192690,Santa Luzia do Itanhy,2806305,2021
106773,Santana do São Francisco,2806404,2021
55084,Santa Rosa de Lima,2806503,2021
167665,Santo Amaro das Brotas,2806602,2021
1031740,São Cristóvão,2806701,2021
135227,São Domingos,2806800,2021
56034,São Francisco,2806909,2021
49842,São Miguel do Aleixo,2807006,2021
790408,Simão Dias,2807105,2021
176736,Siriri,2807204,2021
44121,Telha,2807303,2021
655791,Tobias Barreto,2807402,2021
146965,Tomar do Geru,2807501,2021
401569,Umbaúba,2807600,2021
70195,Abaíra,2900108,2021
208558,Abaré,2900207,2021
144529,Acajutiba,2900306,2021
240690,Adustina,2900355,2021
158468,Água Fria,2900405,2021
78063,Érico Cardoso,2900504,2021
53718,Aiquara,2900603,2021
4532743,Alagoinhas,2900702,2021
347478,Alcobaça,2900801,2021
62876,Almadina,2900900,2021
463881,Amargosa,2901007,2021
437584,Amélia Rodrigues,2901106,2021
167946,América Dourada,2901155,2021
224877,Anagé,2901205,2021
134558,Andaraí,2901304,2021
223452,Andorinha,2901353,2021
190448,Angical,2901403,2021
78758,Anguera,2901502,2021
160798,Antas,2901601,2021
124218,Antônio Cardoso,2901700,2021
82702,Antônio Gonçalves,2901809,2021
148644,Aporá,2901908,2021
74300,Apuarema,2901957,2021
145739,Aracatu,2902005,2021
299165,Araçás,2902054,2021
491399,Araci,2902104,2021
103771,Aramari,2902203,2021
101501,Arataca,2902252,2021
79976,Aratuípe,2902302,2021
137001,Aurelino Leal,2902401,2021
263823,Baianópolis,2902500,2021
194657,Baixa Grande,2902609,2021
113597,Banzaê,2902658,2021
430649,Barra,2902708,2021
377673,Barra da Estiva,2902807,2021
573526,Barra do Choça,2902906,2021
115910,Barra do Mendes,2903003,2021
77901,Barra do Rocha,2903102,2021
7006121,Barreiras,2903201,2021
112884,Barro Alto,2903235,2021
346146,Barrocas,2903276,2021
79914,Barro Preto,2903300,2021
373714,Belmonte,2903409,2021
169601,Belo Campo,2903508,2021
145438,Biritinga,2903607,2021
111607,Boa Nova,2903706,2021
155317,Boa Vista do Tupim,2903805,2021
1357879,Bom Jesus da Lapa,2903904,2021
69959,Bom Jesus da Serra,2903953,2021
117992,Boninal,2904001,2021
270741,Bonito,2904050,2021
189091,Boquira,2904100,2021
110038,Botuporã,2904209,2021
144331,Brejões,2904308,2021
126261,Brejolândia,2904407,2021
96549,Brotas de Macaúbas,2904506,2021
1783351,Brumado,2904605,2021
208933,Buerarema,2904704,2021
154989,Buritirama,2904753,2021
77401,Caatiba,2904803,2021
141199,Cabaceiras do Paraguaçu,2904852,2021
479279,Cachoeira,2904902,2021
364286,Caculé,2905008,2021
92294,Caém,2905107,2021
102571,Caetanos,2905156,2021
1098650,Caetité,2905206,2021
217397,Cafarnaum,2905305,2021
1505542,Cairu,2905404,2021
101982,Caldeirão Grande,2905503,2021
354422,Camacan,2905602,2021
33971705,Camaçari,2905701,2021
468403,Camamu,2905800,2021
295491,Campo Alegre de Lourdes,2905909,2021
2072637,Campo Formoso,2906006,2021
84960,Canápolis,2906105,2021
258822,Canarana,2906204,2021
395602,Canavieiras,2906303,2021
67793,Candeal,2906402,2021
6819267,Candeias,2906501,2021
140828,Candiba,2906600,2021
244706,Cândido Sales,2906709,2021
352801,Cansanção,2906808,2021
153151,Canudos,2906824,2021
129534,Capela do Alto Alegre,2906857,2021
579808,Capim Grosso,2906873,2021
86202,Caraíbas,2906899,2021
357882,Caravelas,2906907,2021
117727,Cardeal da Silva,2907004,2021
288562,Carinhanha,2907103,2021
875278,Casa Nova,2907202,2021
317241,Castro Alves,2907301,2021
80901,Catolândia,2907400,2021
695391,Catu,2907509,2021
78262,Caturama,2907558,2021
154525,Central,2907608,2021
105494,Chorrochó,2907707,2021
400073,Cícero Dantas,2907806,2021
155394,Cipó,2907905,2021
191076,Coaraci,2908002,2021
559871,Cocos,2908101,2021
376055,Conceição da Feira,2908200,2021
200262,Conceição do Almeida,2908309,2021
884633,Conceição do Coité,2908408,2021
2761128,Conceição do Jacuípe,2908507,2021
288929,Conde,2908606,2021
171066,Condeúba,2908705,2021
50778,Contendas do Sincorá,2908804,2021
226366,Coração de Maria,2908903,2021
70770,Cordeiros,2909000,2021
169096,Coribe,2909109,2021
175256,Coronel João Sá,2909208,2021
3280079,Correntina,2909307,2021
171353,Cotegipe,2909406,2021
45909,Cravolândia,2909505,2021
206124,Crisópolis,2909604,2021
157843,Cristópolis,2909703,2021
1042406,Cruz das Almas,2909802,2021
355221,Curaçá,2909901,2021
126141,Dário Meira,2910008,2021
3050432,Dias d'Ávila,2910057,2021
142303,Dom Basílio,2910107,2021
43212,Dom Macedo Costa,2910206,2021
76733,Elísio Medrado,2910305,2021
256185,Encruzilhada,2910404,2021
681650,Entre Rios,2910503,2021
731909,Esplanada,2910602,2021
795415,Euclides da Cunha,2910701,2021
3203016,Eunápolis,2910727,2021
280112,Fátima,2910750,2021
63085,Feira da Mata,2910776,2021
17282198,Feira de Santana,2910800,2021
139371,Filadélfia,2910859,2021
70867,Firmino Alves,2910909,2021
101546,Floresta Azul,2911006,2021
4608377,Formosa do Rio Preto,2911105,2021
461233,Gandu,2911204,2021
49919,Gavião,2911253,2021
133459,Gentio do Ouro,2911303,2021
254127,Glória,2911402,2021
76467,Gongogi,2911501,2021
221997,Governador Mangabeira,2911600,2021
68686,Guajeru,2911659,2021
1654710,Guanambi,2911709,2021
279481,Guaratinga,2911808,2021
140665,Heliópolis,2911857,2021
237150,Iaçu,2911907,2021
98956,Ibiassucê,2912004,2021
206801,Ibicaraí,2912103,2021
443354,Ibicoara,2912202,2021
196349,Ibicuí,2912301,2021
177793,Ibipeba,2912400,2021
117480,Ibipitanga,2912509,2021
37334,Ibiquera,2912608,2021
285846,Ibirapitanga,2912707,2021
450707,Ibirapuã,2912806,2021
207383,Ibirataia,2912905,2021
113705,Ibitiara,2913002,2021
155482,Ibititá,2913101,2021
415583,Ibotirama,2913200,2021
56391,Ichu,2913309,2021
198335,Igaporã,2913408,2021
211145,Igrapiúna,2913457,2021
246443,Iguaí,2913507,2021
5163623,Ilhéus,2913606,2021
625799,Inhambupe,2913705,2021
105153,Ipecaetá,2913804,2021
568817,Ipiaú,2913903,2021
664915,Ipirá,2914000,2021
100551,Ipupiara,2914109,2021
77979,Irajuba,2914208,2021
102698,Iramaia,2914307,2021
897366,Iraquara,2914406,2021
286137,Irará,2914505,2021
1532414,Irecê,2914604,2021
514441,Itabela,2914653,2021
996855,Itaberaba,2914703,2021
4200814,Itabuna,2914802,2021
426484,Itacaré,2914901,2021
126762,Itaeté,2915007,2021
128626,Itagi,2915106,2021
1103084,Itagibá,2915205,2021
127457,Itagimirim,2915304,2021
152685,Itaguaçu da Bahia,2915353,2021
89528,Itaju do Colônia,2915403,2021
255563,Itajuípe,2915502,2021
1111051,Itamaraju,2915601,2021
103382,Itamari,2915700,2021
294796,Itambé,2915809,2021
81912,Itanagra,2915908,2021
293786,Itanhém,2916005,2021
246957,Itaparica,2916104,2021
106489,Itapé,2916203,2021
335646,Itapebi,2916302,2021
1467062,Itapetinga,2916401,2021
439107,Itapicuru,2916500,2021
94689,Itapitanga,2916609,2021
100737,Itaquara,2916708,2021
331171,Itarantim,2916807,2021
430100,Itatim,2916856,2021
120734,Itiruçu,2916906,2021
351714,Itiúba,2917003,2021
251064,Itororó,2917102,2021
256803,Ituaçu,2917201,2021
367659,Ituberá,2917300,2021
133416,Iuiu,2917334,2021
1344197,Jaborandi,2917359,2021
122925,Jacaraci,2917409,2021
1867866,Jacobina,2917508,2021
678165,Jaguaquara,2917607,2021
1198205,Jaguarari,2917706,2021
206756,Jaguaripe,2917805,2021
168215,Jandaíra,2917904,2021
3176446,Jequié,2918001,2021
501339,Jeremoabo,2918100,2021
150341,Jiquiriçá,2918209,2021
175604,Jitaúna,2918308,2021
297143,João Dourado,2918357,2021
5181529,Juazeiro,2918407,2021
127679,Jucuruçu,2918456,2021
113638,Jussara,2918506,2021
71486,Jussari,2918555,2021
68737,Jussiape,2918605,2021
55267,Lafaiete Coutinho,2918704,2021
119609,Lagoa Real,2918753,2021
292402,Laje,2918803,2021
113008,Lajedão,2918902,2021
60886,Lajedinho,2919009,2021
78352,Lajedo do Tabocal,2919058,2021
65028,Lamarão,2919108,2021
302371,Lapão,2919157,2021
7322778,Lauro de Freitas,2919207,2021
169645,Lençóis,2919306,2021
157521,Licínio de Almeida,2919405,2021
575720,Livramento de Nossa Senhora,2919504,2021
8820648,Luís Eduardo Magalhães,2919553,2021
90789,Macajuba,2919603,2021
227125,Macarani,2919702,2021
431374,Macaúbas,2919801,2021
67535,Macururé,2919900,2021
515514,Madre de Deus,2919926,2021
50121,Maetinga,2919959,2021
204931,Maiquinique,2920007,2021
158813,Mairi,2920106,2021
188065,Malhada,2920205,2021
80639,Malhada de Pedras,2920304,2021
139859,Manoel Vitorino,2920403,2021
93688,Mansidão,2920452,2021
656427,Maracás,2920502,2021
402859,Maragogipe,2920601,2021
341379,Maraú,2920700,2021
94412,Marcionílio Souza,2920809,2021
161497,Mascote,2920908,2021
1328755,Mata de São João,2921005,2021
91738,Matina,2921054,2021
514679,Medeiros Neto,2921104,2021
273161,Miguel Calmon,2921203,2021
144015,Milagres,2921302,2021
141427,Mirangaba,2921401,2021
78632,Mirante,2921450,2021
460032,Monte Santo,2921500,2021
78667,Morpará,2921609,2021
625934,Morro do Chapéu,2921708,2021
106818,Mortugaba,2921807,2021
774940,Mucugê,2921906,2021
2212818,Mucuri,2922003,2021
212902,Mulungu do Morro,2922052,2021
199233,Mundo Novo,2922102,2021
66810,Muniz Ferreira,2922201,2021
210290,Muquém do São Francisco,2922250,2021
276778,Muritiba,2922300,2021
471382,Mutuípe,2922409,2021
330753,Nazaré,2922508,2021
185997,Nilo Peçanha,2922607,2021
160863,Nordestina,2922656,2021
174263,Nova Canaã,2922706,2021
95198,Nova Fátima,2922730,2021
101681,Nova Ibiá,2922755,2021
73287,Nova Itarana,2922805,2021
75597,Nova Redenção,2922854,2021
271743,Nova Soure,2922904,2021
576012,Nova Viçosa,2923001,2021
105235,Novo Horizonte,2923035,2021
103932,Novo Triunfo,2923050,2021
242182,Olindina,2923100,2021
291928,Oliveira dos Brejinhos,2923209,2021
80644,Ouriçangas,2923308,2021
280185,Ourolândia,2923357,2021
238177,Palmas de Monte Alto,2923407,2021
107785,Palmeiras,2923506,2021
270933,Paramirim,2923605,2021
260593,Paratinga,2923704,2021
454635,Paripiranga,2923803,2021
105727,Pau Brasil,2923902,2021
3965326,Paulo Afonso,2924009,2021
131455,Pé de Serra,2924058,2021
52275,Pedrão,2924108,2021
119313,Pedro Alexandre,2924207,2021
242783,Piatã,2924306,2021
291383,Pilão Arcado,2924405,2021
296543,Pindaí,2924504,2021
157115,Pindobaçu,2924603,2021
109340,Pintadas,2924652,2021
117016,Piraí do Norte,2924678,2021
79408,Piripá,2924702,2021
187904,Piritiba,2924801,2021
79205,Planaltino,2924900,2021
309885,Planalto,2925006,2021
573506,Poções,2925105,2021
1843465,Pojuca,2925204,2021
142630,Ponto Novo,2925253,2021
3767887,Porto Seguro,2925303,2021
114973,Potiraguá,2925402,2021
624631,Prado,2925501,2021
132177,Presidente Dutra,2925600,2021
100403,Presidente Jânio Quadros,2925709,2021
338356,Presidente Tancredo Neves,2925758,2021
257882,Queimadas,2925808,2021
227798,Quijingue,2925907,2021
77083,Quixabeira,2925931,2021
396182,Rafael Jambeiro,2925956,2021
486810,Remanso,2926004,2021
149912,Retirolândia,2926103,2021
1539603,Riachão das Neves,2926202,2021
